Symbol,Security,CIK,filing_accession,filing_date,fiscal_year,source_form,revenue_musd,net_income_musd,total_liabilities_musd,total_shareholders_equity_musd,cfo_musd,liabilities_to_shareholders_equity_ratio
SYK,Stryker Corporation,0000310764,0000310764-24-000024,2/14/2024,2023,10-K,4778,592,21319,18593,3711,1.146614317
SYY,Sysco,0000096021,0000096021-24-000128,8/28/2024,2023,10-K,76325,1770,22821.15,2009,2868,11.35945744
T,AT&T,0000732717,0000732717-24-000009,2/23/2024,2023,10-K,30139,14400,407060,117442,38314,3.466051327
TAP,Molson Coors Beverage Company,0000024545,0000024545-24-000005,2/20/2024,2023,10-K,13884.6,948.9,12940,13196,2079,0.980600182
TDG,TransDigm Group,0001260221,0001260221-23-000081,11/9/2023,2023,10-K,6585,1298,21948,-1984,1375,-11.0625
TDY,Teledyne Technologies,0001094285,0001094285-24-000044,2/23/2024,2023,10-K,5458.6,788.6,5302.1,9221.2,486.8,0.57499024
TECH,Bio-Techne,0000842023,0001558370-24-012430,8/22/2024,2023,10-K,1136.7,285.26,2638.69,1966.52,254.39,1.341806847
TEL,TE Connectivity,0001385157,0001558370-23-018833,11/13/2023,2023,10-K,16034,1910,10057,11551,3132,0.870660549
TER,Teradyne,0000097210,0000950170-24-018701,2/22/2024,2023,10-K,2676.3,448.75,960.93,2525.9,585.23,0.380430738
TFC,Truist Financial,0000092230,0000092230-24-000010,2/27/2024,2023,10-K,12491,-1047,476096,59253,8631,8.034968694
TFX,Teleflex,0000096943,0000096943-24-000036,2/23/2024,2023,10-K,2974.49,356.33,3091.56,4440.99,511.68,0.696142076
TGT,Target Corporation,0000027419,0000027419-24-000032,3/13/2024,2023,10-K,109120,2780,53335,11232,4018,4.748486467
TJX,TJX Companies,0000109198,0000109198-24-000014,4/3/2024,2023,10-K,49936,3498,28349,6364,4084,4.454588309
TKO,TKO Group Holdings,0001973266,0000950170-25-027778,2/26/2025,2023,10-K,1674.97,-35.23,3840.19,4108.98,468.38,0.934584739
TMO,Thermo Fisher Scientific,0000097745,0000097745-24-000007,2/22/2024,2023,10-K,42857,5955,98726,46735,8406,2.112463892
TMUS,T-Mobile US,0001283699,0001283699-24-000008,2/2/2024,2023,10-K,78558,8317,207682,64715,18559,3.209178707
TPL,Texas Pacific Land Corporation,0001811074,0001811074-24-000015,2/21/2024,2023,10-K,631.6,405.64,113.2,1043.2,418.29,0.10851227
TPR,"Tapestry, Inc.",0001116132,0001116132-24-000018,8/15/2024,2023,10-K,6660.9,936,4839,2277.8,975.2,2.124418298
TRGP,Targa Resources,0001389170,0000950170-24-015841,2/15/2024,2023,10-K,16060.3,1345.9,20671.8,2739.7,3211.6,7.54527868
TRMB,Trimble Inc.,0000864749,0000864749-24-000047,2/26/2024,2023,10-K,3798.7,311.3,5039.2,4500.1,597.1,1.119797338
TROW,T. Rowe Price,0001113169,0001113169-24-000007,2/16/2024,2023,10-K,6460.5,1788.7,1987.6,9505.1,1219.1,0.209108794
TRV,Travelers Companies (The),0000086312,0000086312-24-000012,2/15/2024,2023,10-K,41364,2991,101057,24921,7711,4.055094097
TSCO,Tractor Supply,0000916365,0000916365-24-000046,2/23/2024,2023,10-K,14555.74,1107.23,7038.39,2149.76,1334.03,3.274035241
TSLA,"Tesla, Inc.",0001318605,0001628280-24-002390,1/29/2024,2023,10-K,96773,14997,43009,62634,13256,0.686671776
TSN,Tyson Foods,0000100493,0000100493-23-000105,11/13/2023,2023,10-K,52881,-648,36251,18133,1752,1.999172779
TT,Trane Technologies,0001466258,0001466258-24-000047,2/8/2024,2023,10-K,17677.6,2023.9,12374.9,6995.2,2389.6,1.769055924
TTD,Trade Desk (The),0001671933,0001671933-24-000014,2/15/2024,2023,10-K,1946.12,178.94,2724.47,2164.22,598.32,1.258869246
TTWO,Take-Two Interactive,0000946581,0001628280-24-024623,5/22/2024,2023,10-K,5349.9,-1124.7,6819.6,9042.5,1.1,0.754171966
TXN,Texas Instruments,0000097476,0000097476-24-000007,2/2/2024,2023,10-K,17519,6510,15451,16897,6420,0.914422679
TXT,Textron,0000217346,0000217346-24-000017,2/12/2024,2023,10-K,13683,921,9869,6987,1266,1.412480321
TYL,Tyler Technologies,0000860731,0000860731-24-000006,2/21/2024,2023,10-K,1951.75,165.92,1738.67,2937.99,380.44,0.591788944
UAL,United Airlines Holdings,0000100517,0000100517-24-000027,2/29/2024,2023,10-K,53717,2618,71104,9324,6911,7.625911626
UDR,"UDR, Inc.",0000074208,0000074208-24-000011,2/20/2024,2023,10-K,1627.5,444.35,6420.8,3991.14,832.66,1.608763411
UHS,Universal Health Services,0000352915,0000950170-24-021175,2/27/2024,2023,10-K,14281.98,717.79,13967.6,6149,1267.8,2.271523825
ULTA,Ulta Beauty,0001403568,0001558370-24-003941,3/26/2024,2023,10-K,10208.58,1242.41,3410.6,1959.81,1481.91,1.740270741
UNH,UnitedHealth Group,0000731766,0000731766-24-000081,2/28/2024,2023,10-K,371622,22381,174801,94421,29068,1.851293674
UNP,Union Pacific Corporation,0000100885,0001437749-24-003599,2/9/2024,2023,10-K,24119,6379,52344,14788,8379,3.539626724
UPS,United Parcel Service,0001090727,0001090727-24-000008,2/20/2024,2023,10-K,90958,6708,70857,17306,10238,4.094360337
URI,United Rentals,0001067701,0001067701-24-000007,1/24/2024,2023,10-K,3285,451,17459,8130,4704,2.147478475
USB,U.S. Bancorp,0000036104,0000036104-24-000018,2/20/2024,2023,10-K,28144,5429,607720,55306,8447,10.98831953
V,Visa Inc.,0001403161,0001403161-23-000099,11/15/2023,2023,10-K,32653,17273,51766,38733,20755,1.336483102
VFC,VF Corporation,0000103379,0000103379-24-000008,5/23/2024,2023,10-K,11612.48,118.58,11079.77,2910.71,-655.79,3.806552353
VICI,Vici Properties,0001705696,0001705696-24-000033,2/22/2024,2023,10-K,3611.99,2513.54,18402.07,25255.93,2181.01,0.728623733
VLO,Valero Energy,0001035002,0001035002-24-000007,2/22/2024,2023,10-K,144766,8835,63056,26346,9229,2.393380399
VMC,Vulcan Materials Company,0001396009,0001396009-24-000006,2/22/2024,2023,10-K,7781.9,933.2,7037.8,7483.4,1536.8,0.940454873
VRSK,Verisk Analytics,0001442145,0001437749-24-004939,2/21/2024,2023,10-K,2681.4,614.6,4043.9,310,1060.7,13.04483871
VRSN,Verisign,0001014473,0001014473-24-000006,2/15/2024,2023,10-K,1493.1,817.6,3330,-1581,853.8,-2.10626186
VRTX,Vertex Pharmaceuticals,0000875320,0000875320-24-000062,2/15/2024,2023,10-K,9869.2,3619.6,5149.8,17580.4,3537.3,0.292928489
VST,Vistra Corp.,0001692819,0001692819-24-000012,2/29/2024,2023,10-K,14779,1493,27644,5307,5453,5.208969286
VTR,Ventas,0000740260,0000740260-24-000067,2/15/2024,2023,10-K,4497.83,-30.3,14878.39,9488.06,1119.87,1.568117192
VTRS,Viatris,0001792044,0001792044-24-000008,2/28/2024,2023,10-K,15426.9,54.7,27218.1,20467.4,2799.6,1.329826944
VZ,Verizon,0000732712,0000732712-24-000010,2/9/2024,2023,10-K,133974,11614,380255,93799,37475,4.053934477
WAB,Wabtec,0000943452,0001628280-24-004774,2/14/2024,2023,10-K,9677,815,8464,10487,1201,0.807094498
WAT,Waters Corporation,0001000697,0001193125-25-034579,2/25/2025,2023,10-K,684.67,642.23,3476.51,1150.34,602.81,3.022158666
WBA,Walgreens Boots Alliance,0001618921,0001618921-23-000062,10/12/2023,2023,10-K,34862,703,68140,20020,2258,3.403596404
WBD,Warner Bros. Discovery,0001437107,0001437107-24-000017,2/23/2024,2023,10-K,41321,-3126,76285,45226,7477,1.686750984
WDAY,"Workday, Inc.",0001327811,0001327811-24-000044,3/8/2024,2023,10-K,6216,-367,7900.67,5585,1657,1.414623098
WDC,Western Digital,0000106040,0000106040-25-000038,8/14/2025,2023,10-K,6255,-1684,12706,10964,-408,1.158883619
WEC,WEC Energy Group,0000783325,0000107815-24-000095,2/22/2024,2023,10-K,8893,1331.7,43939.7,12071.5,3018.4,3.63995361
WELL,Welltower,0000766704,0000766704-24-000008,2/15/2024,2023,10-K,6637.99,358.14,17640.44,25404.38,1601.86,0.694385771
WFC,Wells Fargo,0000072971,0000072971-24-000064,2/20/2024,2023,10-K,82597,19142,1745025,185735,40358,9.395240531
WHR,Whirlpool Corporation,0000106640,0000106640-24-000020,2/14/2024,2023,10-K,19455,481,17312,2362,915,7.32938188
WM,Waste Management,0000823768,0001558370-24-001049,2/13/2024,2023,10-K,20426,2304,25927,6903,4719,3.75590323
WMB,Williams Companies,0000107263,0000107263-24-000019,2/21/2024,2023,10-K,10907,3179,52627,12402,5938,4.243428479
WMT,Walmart,0000104169,0000104169-24-000056,3/15/2024,2023,10-K,611289,11680,243197,76693,28841,3.171045597
WRB,W. R. Berkley Corporation,0000011544,0000011544-24-000005,2/23/2024,2023,10-K,12142.94,1381.36,29732.78,7455.43,2929.24,3.98807044
WSM,"Williams-Sonoma, Inc.",0000719955,0001628280-24-012221,3/20/2024,2023,10-K,8674.42,1127.9,2961.97,1701.05,1052.82,1.74125981
WST,West Pharmaceutical Services,0000105770,0000105770-24-000015,2/20/2024,2023,10-K,2949.8,593.4,948.5,2881,776.5,0.329225963
WTW,Willis Towers Watson,0001140536,0000950170-24-018575,2/22/2024,2023,10-K,9483,1055,19497,9520,1345,2.048004202
WY,Weyerhaeuser,0000106535,0000950170-24-016434,2/16/2024,2023,10-K,7674,839,6747,10236,1433,0.659144197
WYNN,Wynn Resorts,0001174922,0001174922-24-000046,2/23/2024,2023,10-K,6531.9,729.99,15097.16,-251.38,1247.88,-60.05712467
XEL,Xcel Energy,0000072903,0000072903-24-000034,2/21/2024,2023,10-K,14206,1771,64079,17616,5327,3.637545413
XOM,ExxonMobil,0000034088,0000034088-24-000018,2/28/2024,2023,10-K,344582,36010,163779,204802,55369,0.799694339
XRAY,Dentsply Sirona,0000818479,0000818479-24-000021,2/29/2024,2023,10-K,3965,-132,4076,3293,377,1.237777103
XYL,Xylem Inc.,0001524472,0001524472-24-000006,2/28/2024,2023,10-K,7364,609,5936,10166,837,0.583907141
XYZ,"Block, Inc.",0001512673,0001628280-24-006354,2/22/2024,2023,10-K,21915.62,9.77,15377.06,18695.26,100.96,0.822511161
YUM,Yum! Brands,0001041061,0001041061-24-000011,2/20/2024,2023,10-K,7076,1597,14089,-7858,1603,-1.79294986
ZBH,Zimmer Biomet,0001136869,0000950170-24-019353,2/23/2024,2023,10-K,7394.2,1024,9008.7,12480.5,1581.6,0.721822042
ZBRA,Zebra Technologies,0000877212,0000877212-24-000029,2/15/2024,2023,10-K,4584,296,4270,3036,-4,1.406455863
ZION,Zions Bancorporation,0000109380,0000109380-24-000061,2/23/2024,2023,10-K,620,204,81512,5691,885,14.32296609
ZTS,Zoetis,0001555280,0001555280-24-000143,2/13/2024,2023,10-K,8544,2344,9295,4997,2353,1.86011607
